budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.1,ad_memory_r1,B,synthetic,ad_memory_r1,synthetic,0.002274948539088717,0.07698701920277769,-0.002274948539088717,"[0.7940747152457336, 0.5979450257242086, 0.41722687100960487, 0.25351756198969755]",True,True
0.1,ad_memory_r1,B,synthetic,ad_memory_r1,synthetic,0.011254810861209052,0.08798297745535207,0.011254810861209052,"[0.8076044746460314, 0.6174196324937411, 0.43152727225992343, 0.25474652465802367]",True,True
0.1,ad_memory_r1,B,synthetic,ad_memory_r1,synthetic,0.05945780429715308,0.03564893974020111,-0.05945780429715308,"[0.7368918594876692, 0.4912484362234572, 0.2760709659398294, 0.112558973624551]",True,True
0.1,ad_memory_r2,B,synthetic,ad_memory_r2,synthetic,0.005201625674307597,0.04413738125161598,0.005201625674307597,"[0.7877460043725325, 0.5742721204657698, 0.3662226413603207, 0.1825296661056714]",True,True
0.1,ad_memory_r2,B,synthetic,ad_memory_r2,synthetic,0.019889420337197983,0.014891193083322294,-0.019889420337197983,"[0.7626549583610269, 0.5260105355638949, 0.3038679698622504, 0.12079227667209465]",True,True
0.1,ad_memory_r2,B,synthetic,ad_memory_r2,synthetic,0.01486885129240978,0.03775534394183071,0.01486885129240978,"[0.7974132299906347, 0.5721523186888289, 0.35491817835488176, 0.16075855603080796]",True,True
0.1,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.0017751725570292684,0.0006416404180408902,0.0017751725570292684,"[0.056665487721317034, 0.0027792779331755092, 0.00011427308557876412, 5.319655916372956e-06]",True,True
0.1,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.005738244551720499,0.0014577848537183828,-0.005738244551720499,"[0.04915207061256727, 0.0021337618693413147, 6.502486517524946e-05, 1.589688172821323e-06]",True,True
0.1,ad_memoryless_r1,B,synthetic,ad_memoryless_r1,synthetic,0.0101397163493974,0.0025670151847497387,-0.0101397163493974,"[0.044750598814890366, 0.0020924039336711613, 0.00010976146659830247, 3.5052971380600467e-06]",True,True
0.1,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.020415059669200673,0.005215240718932749,0.020415059669200673,"[0.08203548588552556, 0.006121816869468996, 0.00043742106053027633, 1.8551082723246028e-05]",True,True
0.1,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.015094617691229807,0.0038458881271001403,0.015094617691229807,"[0.0767150439075547, 0.005517882272811029, 0.00043110659683204386, 4.8006432031927974e-05]",True,True
0.1,ad_memoryless_r2,B,synthetic,ad_memoryless_r2,synthetic,0.011075626335196306,0.0037102721284568737,-0.011075626335196306,"[0.05054479988112858, 0.002284795543098445, 8.293780794510758e-05, 1.3097234825422247e-06]",True,True
0.1,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.045589525605145786,0.03866827828351956,0.045589525605145786,"[0.4925152140246101, 0.27441316226064627, 0.14308476559953603, 0.061282629365719835]",True,True
0.1,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0480130711168793,0.04126815776129711,0.0480130711168793,"[0.49493875953634364, 0.2780657788272447, 0.14618875186712493, 0.06250199893090919]",True,True
0.1,copenhagen_bluetooth,B,real,copenhagen_bluetooth,copenhagen_bluetooth,0.04170565409710891,0.036170302834947175,0.04170565409710891,"[0.48863134251657325, 0.2711254199536543, 0.141280041323872, 0.060267065662123157]",True,True
0.1,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.11218441297075743,0.17744032867327778,-0.11218441297075743,"[0.6025773121644117, 0.4019723647127767, 0.2585962809755815, 0.14028271865240904]",True,True
0.1,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.11514916014443255,0.18054215755133132,-0.11514916014443255,"[0.5996125649907366, 0.3980864998027036, 0.255053645082638, 0.13826865111688652]",True,True
0.1,copenhagen_bluetooth__pwt,B,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.11962249531503377,0.18219446871647288,-0.11962249531503377,"[0.5951392298201353, 0.3954909977211652, 0.2546692276866138, 0.13911266110448411]",True,True
0.1,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.010152499008632687,0.022857850529417745,0.010152499008632687,"[0.7946245486980736, 0.5965078404568518, 0.4048310821139441, 0.23337922169349679]",True,True
0.1,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.015357960793540681,0.059373557496579604,-0.015357960793540681,"[0.7691140888959003, 0.550196481255766, 0.35051896828866796, 0.18770728747396836]",True,True
0.1,dar_a08_r1,B,synthetic,dar_a08_r1,synthetic,0.025113465217365905,0.05015235920758724,-0.025113465217365905,"[0.759358584472075, 0.54714813492259, 0.3670031635047613, 0.22091173617084578]",True,True
0.1,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.03914271584503104,0.13043627786728182,-0.03914271584503104,"[0.7392773226906144, 0.4897724269562369, 0.2758158251122749, 0.11918250580771306]",True,True
0.1,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.0466432808382391,0.14569082233545155,-0.0466432808382391,"[0.7317767576974064, 0.47163871511999184, 0.25395292807284986, 0.10566150180391226]",True,True
0.1,dar_a08_r2,B,synthetic,dar_a08_r2,synthetic,0.007284646963657271,0.0645999244308708,0.007284646963657271,"[0.7857046854993027, 0.570501219588792, 0.3628320107482146, 0.18292487240348865]",True,True
0.1,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.11426407839862346,0.03374229815434737,-0.11426407839862346,"[0.2721877270325911, 0.08662237337173595, 0.024237854891037476, 0.004443513231432778]",True,True
0.1,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.03926374524650128,0.03349324092093018,0.03926374524650128,"[0.4257155506777158, 0.14183303659768123, 0.03845924331295085, 0.009015565802027512]",True,True
0.1,dar_a0_r1,B,synthetic,dar_a0_r1,synthetic,0.07326985361435073,0.05896044463557846,0.07326985361435073,"[0.4597216590455653, 0.18434481552672688, 0.058959055494825954, 0.013866681181850419]",True,True
0.1,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.20329214975055618,0.06105125423969824,-0.20329214975055618,"[0.19278035780231392, 0.04739414302337344, 0.01059002088310541, 0.001616064347344052]",True,True
0.1,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.08648590464885564,0.026582761125161496,-0.08648590464885564,"[0.30958660290401446, 0.07567775029027528, 0.017175092272992083, 0.00342332656997988]",True,True
0.1,dar_a0_r2,B,synthetic,dar_a0_r2,synthetic,0.0894629482852266,0.06874985503025259,0.0894629482852266,"[0.4855354558380967, 0.2035812662305562, 0.06578355276730818, 0.014056849212541696]",True,True
0.1,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.05873535225808403,0.028215753735802606,0.05873535225808403,"[0.06180035137733716, 0.03383978672719489, 0.015412591437067224, 0.005016204020600061]",True,True
0.1,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.06176767294996049,0.03040177469960854,0.06176767294996049,"[0.06483267206921361, 0.03745648140999158, 0.01708814909627895, 0.005435714841938911]",True,True
0.1,nr_digg_reply,B,real,nr_digg_reply,nr_digg_reply,0.05565383396108877,0.026473812715524413,0.05565383396108877,"[0.0587188330803419, 0.03144253001643942, 0.014220766370229052, 0.004719040014076188]",True,True
0.1,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.06845826906390107,0.03255304072555732,0.06845826906390107,"[0.07660811346528677, 0.039234775434757785, 0.017792252534144556, 0.005595869451129836]",True,True
0.1,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.06494808229321206,0.031205252559302427,0.06494808229321206,"[0.07309792669459776, 0.03852555529555748, 0.01708356786543842, 0.0051328083647057135]",True,True
0.1,nr_digg_reply__pwt,B,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.06010325331193407,0.029212421270188988,0.06010325331193407,"[0.06825309771331978, 0.036116222790472906, 0.01634643904624344, 0.005152773513809485]",True,True
0.1,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.010704520769777917,0.019987473751484647,-0.010704520769777917,"[0.09234505286803102, 0.0447001589423172, 0.033709129044878085, 0.007456985222805542]",True,True
0.1,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.0075847649780549364,0.020007485034663257,0.0075847649780549364,"[0.11063433861586387, 0.0504393534154668, 0.0318148783227015, 0.006811842396269935]",True,True
0.1,snap_collegemsg,B,real,snap_collegemsg,snap_collegemsg,0.011922933702927671,0.019845516397287162,0.011922933702927671,"[0.11497250734073661, 0.04560706005018618, 0.03171497875727626, 0.006757992052598687]",True,True
0.1,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.06822708404602551,0.043934763764410516,-0.06822708404602551,"[0.4416009257819843, 0.2566992048009872, 0.13273435865875233, 0.03409228238928132]",True,True
0.1,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.07691599878545796,0.05742271854029695,0.07691599878545796,"[0.5867440086134678, 0.3010026914760023, 0.127221950057072, 0.04056410868005984]",True,True
0.1,snap_collegemsg__pwt,B,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.007562416961751417,0.01745796333605548,0.007562416961751417,"[0.5173904267897612, 0.24621011028904619, 0.10424682846973174, 0.027826372461096836]",True,True
0.1,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.05714144692661116,0.045388681786868196,-0.05714144692661116,"[0.448585644706855, 0.2282804746824444, 0.10814184275383883, 0.0418241434738779]",True,True
0.1,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.057904193150995764,0.04519307537091114,-0.057904193150995764,"[0.4478228984824704, 0.22936752299393554, 0.10913929706928721, 0.0423634742126046]",True,True
0.1,snap_email_eu,B,real,snap_email_eu,snap_email_eu,0.06906363427947382,0.05229905488122551,-0.06906363427947382,"[0.43666345735399237, 0.21665006805463385, 0.10023046377431355, 0.03800166289110868]",True,True
0.1,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.14980097806453807,0.1247374290218332,-0.14980097806453807,"[0.5373877669553823, 0.30526430856936865, 0.16248669273961325, 0.07204448377579309]",True,True
0.1,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.16603492977021517,0.13725277755075352,-0.16603492977021517,"[0.5211538152497052, 0.29035634510753294, 0.1507582376605559, 0.06485345990668191]",True,True
0.1,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.15933015386290417,0.12923935477819,-0.15933015386290417,"[0.5278585911570162, 0.2998737083449427, 0.16009612008237306, 0.07134712943039803]",True,True
0.1,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.09419352571620508,0.030164381326624252,0.09419352571620508,"[0.17857746920135822, 0.039181893907532135, 0.009697964461563015, 0.0032669048312528558]",True,True
0.1,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.08600796930122255,0.026606711380639532,0.08600796930122255,"[0.1703919127863757, 0.03538671074537024, 0.008158840358860215, 0.002556088727161182]",True,True
0.1,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.09080545589853954,0.028647033591636655,0.09080545589853954,"[0.17518939938369268, 0.03745046203126311, 0.009027195160112227, 0.0029877848866878037]",True,True
0.1,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.16177429384721803,0.10402776355563861,0.16177429384721803,"[0.5125610545634416, 0.27025608264568945, 0.13489437434333765, 0.06670782094612762]",True,True
0.1,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.1706085313832449,0.10608142913373661,0.1706085313832449,"[0.5213952920994684, 0.2736329366546646, 0.1335053394303414, 0.06410042662651383]",True,True
0.1,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.18999506297433116,0.11759354882559662,0.18999506297433116,"[0.5407818236905547, 0.2907076671225911, 0.1415783794207608, 0.06561460334452167]",True,True
0.1,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.0991292817100457,0.054780128554113086,-0.0991292817100457,"[0.3864327671039797, 0.18134021259415076, 0.09486595443266027, 0.05086344611820892]",True,True
0.1,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.06052406632915347,0.03622759342825743,-0.06052406632915347,"[0.42503798248487196, 0.20645449342135885, 0.10476841313846437, 0.05202035179175721]",True,True
0.1,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.07893864965357689,0.045713670098505195,-0.07893864965357689,"[0.40662339916044854, 0.19322000579590565, 0.09857521992716271, 0.05134958918791433]",True,True
0.1,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.056762589754424275,0.11926136083578191,-0.056762589754424275,"[0.6065237629440976, 0.39735634535468134, 0.25707812424490395, 0.14443015017025385]",True,True
0.1,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.06555421865032496,0.13131879590966097,-0.06555421865032496,"[0.5977321340481969, 0.38367061274568437, 0.24263906574151206, 0.13311682988302712]",True,True
0.1,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.03328205096939296,0.0948268215791107,-0.03328205096939296,"[0.6300043017291289, 0.4268049317063497, 0.28372332056746846, 0.16259398573767453]",True,True
0.1,sp_hospital,B,real,sp_hospital,sp_hospital,0.00908243092938682,0.051457088531628795,0.00908243092938682,"[0.45420973558259137, 0.22536652597294046, 0.1264093548534349, 0.06885063938567838]",True,True
0.1,sp_hospital,B,real,sp_hospital,sp_hospital,0.07967992057691736,0.09004058955352293,0.07967992057691736,"[0.5248072252301219, 0.2790840574564242, 0.14670261678799867, 0.07857636040767686]",True,True
0.1,sp_hospital,B,real,sp_hospital,sp_hospital,0.09793191213426361,0.10556336134272867,0.09793191213426361,"[0.5430592167874682, 0.2879556840323709, 0.16706906853177025, 0.09317737768743536]",True,True
0.1,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.20682294857137207,0.2518832942092807,-0.20682294857137207,"[0.6281199838254673, 0.42188771493998223, 0.28021441222988364, 0.1600498043536722]",True,True
0.1,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.22190145980890386,0.26231847341806763,-0.22190145980890386,"[0.6130414725879355, 0.40970017709550927, 0.2719072588024046, 0.1538822900280081]",True,True
0.1,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.18852100840411112,0.2409327894859214,-0.18852100840411112,"[0.6464219239927282, 0.43800825993682696, 0.28781698272847694, 0.16182676758441045]",True,True
0.1,sp_workplace,B,real,sp_workplace,sp_workplace,0.039742497855435766,0.04293848326490092,0.039742497855435766,"[0.32986884319937587, 0.17488569751785454, 0.09669242293055391, 0.02561815331448665]",True,True
0.1,sp_workplace,B,real,sp_workplace,sp_workplace,0.028079322944538077,0.03168120657708795,0.028079322944538077,"[0.3182056682884782, 0.16273072584371934, 0.08621898437170747, 0.014880631707114105]",True,True
0.1,sp_workplace,B,real,sp_workplace,sp_workplace,0.0388785598013372,0.03938875024272278,0.0388785598013372,"[0.3290049051452773, 0.17166377837807645, 0.09222406405607537, 0.019973437294129284]",True,True
0.1,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.04096828657807672,0.07026750849516569,-0.04096828657807672,"[0.5912263788407347, 0.3944636080267735, 0.24629834314156313, 0.11132696483203633]",True,True
0.1,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.03164780378532117,0.06491573574654712,-0.03164780378532117,"[0.6005468616334902, 0.40499834664061346, 0.25621099872939934, 0.11968775083199379]",True,True
0.1,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.024956926838152982,0.061041538290930175,-0.024956926838152982,"[0.6072377385806584, 0.41352027740615965, 0.26658846493597377, 0.12978123492881483]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.03518769294677837,0.03340536588693458,-0.03518769294677837,"[0.7611619708380439, 0.5002057762476518, 0.2700959772828926, 0.0942808063199846]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.00022697368115387473,0.005896915420070103,0.00022697368115387473,"[0.7965766374659762, 0.5455786851365129, 0.2981726539466821, 0.10252757181702504]",True,True
0.1,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.0044813021443960155,0.009028090059412016,-0.0044813021443960155,"[0.7918683616404263, 0.5562640901642633, 0.3173369757361421, 0.11526491654874793]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.004715884511049873,0.009564574180954289,0.004715884511049873,"[0.7872602632092748, 0.5485132440115554, 0.3200650191361782, 0.11664067766463922]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.02356084905271849,0.020390963963338293,-0.02356084905271849,"[0.7589835296455064, 0.5133275124657649, 0.2840042401891222, 0.09634176914408378]",True,True
0.1,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.0045268532900955005,0.007929583956552775,-0.0045268532900955005,"[0.7780175254081294, 0.5356840710540716, 0.2926445752981414, 0.09615639971127697]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.012490363888244517,0.003302317976660819,-0.012490363888244517,"[0.04239995127604325, 0.0014232222465486598, 3.4465454540622734e-05, 1.8325087044163457e-07]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,2.0966871981595303e-05,0.0003074193567280414,-2.0966871981595303e-05,"[0.05486934829230617, 0.0031948178487197615, 0.0001196333824779672, 1.7408832691955294e-06]",True,True
0.1,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.00854476418820082,0.0023926990956497996,0.00854476418820082,"[0.06343507935248859, 0.00297373854820491, 0.00015851916533893835, 1.2560403908846017e-06]",True,True
